 2.00000000E-03 -3.4103464E-03  1.1657329E+00  6.0587965E-04  0.0000000E+00 -6.9175023E+02  0.0000000E+00
 5.02000000E-01  2.1620483E-03  6.9274180E+02  4.5803511E-05  0.0000000E+00 -6.9175023E+02  0.0000000E+00
 1.00200000E+00 -4.2505880E-05  6.9176541E+02 -1.3647906E-05  2.7852596E-02 -6.9175023E+02  0.0000000E+00
 1.50200000E+00 -7.0218240E+00  6.9176356E+02  5.1046908E-04  6.9910017E+00 -6.9175023E+02  0.0000000E+00
 2.00200000E+00 -1.3946029E+01  6.9174532E+02 -8.8662634E-05  1.3954151E+01 -6.9175023E+02  0.0000000E+00
 2.50200000E+00 -2.0918710E+01  6.9175295E+02  1.3467481E-05  2.0917300E+01 -6.9175023E+02  0.0000000E+00
 3.00200000E+00 -2.7880263E+01  6.9175189E+02 -5.9056828E-06  2.7880449E+01 -6.9175023E+02  0.0000000E+00
 3.50200000E+00 -3.4843562E+01  6.9175428E+02  3.5139997E-05  3.4843598E+01 -6.9175023E+02  0.0000000E+00
 4.00200000E+00 -4.1807112E+01  6.9174803E+02  1.9439197E-06  4.1806747E+01 -6.9175023E+02  0.0000000E+00
 4.50200000E+00 -4.8770163E+01  6.9174860E+02 -1.9285359E-05  4.8769896E+01 -6.9175023E+02  0.0000000E+00
 5.00200000E+00 -5.5732893E+01  6.9174917E+02  1.8713984E-06  5.5733045E+01 -6.9175023E+02  0.0000000E+00
 5.50200000E+00 -6.2696151E+01  6.9174797E+02 -4.3387780E-05  6.2696195E+01 -6.9175023E+02  0.0000000E+00
 6.00200000E+00 -6.9659257E+01  6.9174752E+02 -2.4773012E-05  6.9659344E+01 -6.9175023E+02  0.0000000E+00
 6.50200000E+00 -7.6623217E+01  6.9174708E+02 -4.5748343E-07  7.6622493E+01 -6.9175023E+02  0.0000000E+00
 7.00200000E+00 -8.3586479E+01  6.9174775E+02  4.0611332E-05  8.3585642E+01 -6.9175023E+02  0.0000000E+00
 7.50200000E+00 -9.0548950E+01  6.9175084E+02  6.4540097E-06  9.0548791E+01 -6.9175023E+02  0.0000000E+00
 8.00200000E+00 -9.7511654E+01  6.9175148E+02  1.4315114E-06  9.7511940E+01 -6.9175023E+02  0.0000000E+00
 8.50200000E+00 -1.0447526E+02  6.9174768E+02 -3.7620019E-06  1.0447509E+02 -6.9175023E+02  0.0000000E+00
 9.00200000E+00 -1.1143863E+02  6.9175443E+02  4.5727665E-05  1.1143824E+02 -6.9175023E+02  0.0000000E+00
 9.50200000E+00 -1.1840094E+02  6.9175181E+02 -3.0414809E-05  1.1840139E+02 -6.9175023E+02  0.0000000E+00
 1.00020000E+01 -1.2536855E+02  6.9175641E+02  1.2541639E-04  1.2536454E+02 -6.9175023E+02  0.0000000E+00
 1.05020000E+01 -1.3232662E+02  6.9175365E+02 -2.8543307E-05  1.3232769E+02 -6.9175023E+02  0.0000000E+00
 1.10020000E+01 -1.3929098E+02  6.9175191E+02  6.1428727E-05  1.3929083E+02 -6.9175023E+02  0.0000000E+00
 1.15020000E+01 -1.4625315E+02  6.9174845E+02 -1.9196395E-05  1.4625398E+02 -6.9175023E+02  0.0000000E+00
 1.20020000E+01 -1.5321808E+02  6.9175108E+02  1.3577503E-05  1.5321713E+02 -6.9175023E+02  0.0000000E+00
 1.25020000E+01 -1.6018055E+02  6.9175020E+02  2.1239597E-06  1.6018028E+02 -6.9175023E+02  0.0000000E+00
 1.30020000E+01 -1.6713447E+02  6.9174983E+02  6.8867934E-05  1.6714343E+02 -6.9175023E+02  0.0000000E+00
 1.35020000E+01 -1.7587338E+02  6.9289689E+02  7.3317090E-01  1.7410658E+02 -6.9175023E+02  0.0000000E+00
 1.40020000E+01 -1.8108848E+02  6.9180249E+02  9.9650778E-04  1.8106973E+02 -6.9175023E+02  0.0000000E+00
 1.45020000E+01 -1.8802101E+02  6.9171725E+02 -4.6199040E-04  1.8803288E+02 -6.9175023E+02  0.0000000E+00
 1.50020000E+01 -1.9496465E+02  6.9173695E+02 -6.8198092E-04  1.9499603E+02 -6.9175023E+02  0.0000000E+00
 1.55020000E+01 -2.0195893E+02  6.9175035E+02  4.6603395E-06  2.0195918E+02 -6.9175023E+02  0.0000000E+00
 1.60020000E+01 -2.0887772E+02  6.9174608E+02 -7.0806795E-04  2.0892233E+02 -6.9175023E+02  0.0000000E+00
 1.65020000E+01 -2.1598794E+02  6.9191789E+02  1.4890093E-03  2.1588547E+02 -6.9175023E+02  0.0000000E+00
 1.70020000E+01 -2.2282493E+02  6.9174695E+02 -8.7068930E-04  2.2284862E+02 -6.9175023E+02  0.0000000E+00
 1.75020000E+01 -2.2978720E+02  6.9174993E+02 -2.8048930E-04  2.2981177E+02 -6.9175023E+02  0.0000000E+00
 1.80020000E+01 -2.3674781E+02  6.9173886E+02 -3.3702534E-04  2.3677492E+02 -6.9175023E+02  0.0000000E+00
 1.85020000E+01 -2.4377785E+02  6.9171331E+02 -4.9916882E-03  2.4373807E+02 -6.9175023E+02  0.0000000E+00
 1.90020000E+01 -2.5073853E+02  6.9177097E+02  6.7653228E-05  2.5070122E+02 -6.9175023E+02  0.0000000E+00
 1.95020000E+01 -2.5764298E+02  6.9175055E+02 -2.2342003E-03  2.5766437E+02 -6.9175023E+02  0.0000000E+00
 2.00020000E+01 -2.6448019E+02  6.9193833E+02 -1.2973701E-02  2.6462752E+02 -6.9175023E+02  0.0000000E+00
 2.05020000E+01 -2.7165065E+02  6.9180535E+02  1.6253563E-02  2.7159067E+02 -6.9175023E+02  0.0000000E+00
 2.10020000E+01 -2.7878893E+02  6.9192311E+02  1.2166290E-02  2.7855382E+02 -6.9175023E+02  0.0000000E+00
 2.15020000E+01 -2.8719175E+02  6.9319879E+02  1.9874472E-01  2.8551697E+02 -6.9175023E+02  0.0000000E+00
 2.20020000E+01 -2.9257726E+02  6.9179565E+02 -8.0676984E-04  2.9248011E+02 -6.9175023E+02  0.0000000E+00
 2.25020000E+01 -2.9944789E+02  6.9172203E+02  1.1909363E-03  2.9944326E+02 -6.9175023E+02  0.0000000E+00
 2.30020000E+01 -3.0576521E+02  6.9170104E+02 -4.2072915E-03  3.0640641E+02 -6.9175023E+02  0.0000000E+00
 2.35020000E+01 -3.1305773E+02  6.9172249E+02  2.3139588E-03  3.1336956E+02 -6.9175023E+02  0.0000000E+00
 2.40020000E+01 -3.2033075E+02  6.9164962E+02  6.1853037E-03  3.2033271E+02 -6.9175023E+02  0.0000000E+00
 2.45020000E+01 -3.2744498E+02  6.9212513E+02  1.0086904E-02  3.2729586E+02 -6.9175023E+02  0.0000000E+00
 2.50020000E+01 -3.3345495E+02  6.9196142E+02 -1.4121432E-02  3.3425901E+02 -6.9175023E+02  0.0000000E+00
 2.55020000E+01 -3.4070321E+02  6.9258892E+02  5.5532933E-03  3.4122216E+02 -6.9175023E+02  0.0000000E+00
 2.60020000E+01 -3.4701678E+02  6.9130485E+02 -1.3595200E-02  3.4818531E+02 -6.9175023E+02  0.0000000E+00
 2.65020000E+01 -3.5015043E+02  6.9425511E+02 -2.8275383E-02  3.5514846E+02 -6.9175023E+02  0.0000000E+00
 2.70020000E+01 -3.4430744E+02  6.9291901E+02 -1.3817947E-01  3.5754430E+02 -6.9175023E+02  0.0000000E+00
 2.75020000E+01 -3.4426947E+02  6.9307442E+02 -1.3499090E-01  3.5764056E+02 -6.9175023E+02  0.0000000E+00
 2.80020000E+01 -3.4418481E+02  6.9309821E+02 -1.3585779E-01  3.5774062E+02 -6.9175023E+02  0.0000000E+00
 2.85020000E+01 -3.4409635E+02  6.9310051E+02 -1.3730791E-01  3.5781195E+02 -6.9175023E+02  0.0000000E+00
 2.90020000E+01 -3.4401316E+02  6.9309981E+02 -1.3858652E-01  3.5785294E+02 -6.9175023E+02  0.0000000E+00
 2.95020000E+01 -3.4393651E+02  6.9309934E+02 -1.3959966E-01  3.5787060E+02 -6.9175023E+02  0.0000000E+00
 3.00020000E+01 -3.4386509E+02  6.9309915E+02 -1.4038144E-01  3.5787069E+02 -6.9175023E+02  0.0000000E+00
 3.05020000E+01 -3.4379761E+02  6.9309897E+02 -1.4097390E-01  3.5785701E+02 -6.9175023E+02  0.0000000E+00
 3.10020000E+01 -3.4373310E+02  6.9309865E+02 -1.4141853E-01  3.5783275E+02 -6.9175023E+02  0.0000000E+00
